code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Benevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
120010018;Publique;MANDOTO;MANDOTO;MANDOTO;AMBOHIMENA;EPP KOMBIZA;46,38561425;-19,60958761;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020013;Publique;MANDOTO;VASIANA;VASIANA;AMBOHITRANDRIANA;EPP MAHABO;46,28255833;-19,69716045;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120051501;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;TATAMOLAVA;EPP MAHATSINJO;46,47454191;-19,67394017;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100901;Publique;MANDOTO;FIDIRANA;FIDIRANA;MORAFENO;EPP MAHAZOARIVO;46,61458167;-19,54533806;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050015;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANTANETIKELY;EPP MALAZA;46,56667955;-19,68877218;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100014;Publique;MANDOTO;FIDIRANA;FIDIRANA;MAMORIOMBY;EPP MAMORIOMBY;46,55852764;-19,43175946;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050016;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;MANDAKOBO;EPP MANDAKIBO;46,44706419;-19,64783591;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010019;Publique;MANDOTO;MANDOTO;MANDOTO;MANDOTO;EPP MANDOTO;46,29303421;-19,57705929;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010020;Publique;MANDOTO;MANDOTO;MANDOTO;TSARAMODY;EPP MANDOTOKELY;46,28703852;-19,55955905;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060016;Publique;MANDOTO;VINANY;VINANY;ANDROMBA;EPP MANGATONA;46,52097284;-19,53546737;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040013;Publique;MANDOTO;BETSOHANA;BETSOHANA;TSARAMASOANDRO;EPP MARIRANA;46,40113134;-19,50778003;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050017;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;MAROGOAIKA;EPP MAROGOAIKA;46,46230422;-19,71485399;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010021;Publique;MANDOTO;MAROMANDRAY;MAROMANDRAY;MAROMANDRAY;EPP MAROMANDRAY;46,40277242;-19,58902763;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090011;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;TSARAMIAKATRA;EPP MAROTAOLANA;46,01017103;-19,52699189;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050018;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANTANETIKELY;EPP MAROVATO;46,58408508;-19,68208099;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010006;Publique;MANDOTO;MAROMANDRAY;MAROMANDRAY;AMBATOLAHIMARO;EPP MASIAKAMALONA;46,32600015;-19,52536342;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060017;Publique;MANDOTO;VINANY;VINANY;MAZOTO;EPP MAZOTO;46,46314088;-19,61549097;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120120001;Publique;MANDOTO;MAROMANDRAY;MAROMANDRAY;MAROMANDRAY;EPP MIARINARIVO;46,43221787;-19,57518479;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020006;Publique;MANDOTO;VASIANA;VASIANA;AMBATOLAHIHAZO;EPP MIARINARIVO AMPARIHY;46,26220665;-19,64264889;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100015;Publique;MANDOTO;FIDIRANA;FIDIRANA;MORAFENO;EPP MORAFENO FIDIRANA;46,59643543;-19,54210375;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040005;Publique;MANDOTO;BETSOHANA;BETSOHANA;MORAFENO NORD;EPP MORAFENO NORD;46,42303742;-19,50779177;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090012;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;MORAFENO OUEST;EPP MORAFENO OUEST;45,86220569;-19,64123488;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050019;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;MORARANOKELY;EPP MORARANOKELY;46,42190556;-19,66751439;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050020;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANDRANOVORY;EPP SOAFIERENANA ANKAZO;46,50054463;-19,66784265;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010022;Publique;MANDOTO;MANDOTO;MANDOTO;MANDOTO;EPP SOAFIERENANA MANDOTO;46,31720935;-19,59614492;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100016;Publique;MANDOTO;FIDIRANA;FIDIRANA;SOAMANANETY;EPP SOAMANANETY;46,54873536;-19,46570564;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010023;Publique;MANDOTO;MANDOTO;MANDOTO;TSARAHAFATRA;EPP SOAMASOANDRO;46,30652815;-19,59973499;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110021;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTSAHAVORY;EPP SOANAFINDRA AMBARY;46,22567;-19,52325;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110009;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTSAHAVORY;EPP SOANIERANA;46,2260003;-19,52329116;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110026;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;AMBATOTSIPIHINA;EPP SOATOLAKANDRO;46,13033277;-19,53913409;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040006;Publique;MANDOTO;BETSOHANA;BETSOHANA;AMBATOMAINTY;EPP TAHALAKANDOHA;46,39785377;-19,42595748;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050021;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;TATAMOLAVA;EPP TATAMOLAVA;46,47766246;-19,67422516;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010024;Publique;MANDOTO;MANDOTO;MANDOTO;ANALAVORY;EPP TOKONTANITSARA;46,27906382;-19,51625738;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010025;Publique;MANDOTO;MAROMANDRAY;MAROMANDRAY;TSARAFARA;EPP TSARAFARA;46,40505322;-19,61233666;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110011;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;TSARAFARITRA;EPP TSARAFARITRA;46,2262318;-19,54676157;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010026;Publique;MANDOTO;MANDOTO;MANDOTO;TSARAHAFATRA;EPP TSARAHAFATRA;46,31325923;-19,65280785;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090015;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;MORAFENO OUEST;EPP TSARAHONENANA;45,86220569;-19,64123488;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040014;Publique;MANDOTO;BETSOHANA;BETSOHANA;TSARAMASOANDRO;EPP TSARAMASOANDRO;46,41767692;-19,52496483;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090013;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;AMBARAVARANALA;EPP TSARAMASOANDRO AMBARAVARANALA;45,9107;-19,68958;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090014;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;TSARAMIAKATRA;EPP TSARAMIAKATRA;46,01017103;-19,52699189;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110006;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;TSARAMODY;EPP TSARAMODY AMBARY;46,0973159;-19,59316668;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010027;Publique;MANDOTO;MANDOTO;MANDOTO;TSARAMODY;EPP TSARAMODY MANDOTO;46,27336548;-19,5648029;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060018;Publique;MANDOTO;VINANY;VINANY;TSIMANDIARANO;EPP TSIMANDIARANO;46,4439481;-19,62161306;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020014;Publique;MANDOTO;VASIANA;VASIANA;VASIANA;EPP VASIANA;46,29428773;-19,65668338;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040015;Publique;MANDOTO;BETSOHANA;BETSOHANA;VATOMANJAKA;EPP VATOMANJAKA;46,31038408;-19,43925704;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010028;Publique;MANDOTO;MANDOTO;MANDOTO;VILIABE;EPP VILIABE;46,24978766;-19,59498094;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060019;Publique;MANDOTO;VINANY;VINANY;VINANY;EPP VINANY;46,48461905;-19,61387939;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090020;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;TSARAMIAKATRA;EPP VOHIMARY;46,05118;-19,5377;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050022;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;VOHITRARIVO II;EPP VOHITRARIVO II;46,53129932;-19,57953475;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120061005;Privée;MANDOTO;VINANY;VINANY;AMBATOFOTSIKELY;KOLEJY LOTERANA FANILO AMBATOFOTSIKELY;46,46652;-19,46697;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120051002;Privée;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;LYCEE PRIVE CATHOLIQUE SAINT MICHEL ANKAZOMIRIOTRA;46,52749267;-19,6570612;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120051009;Privée;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA II;LYCEE PRIVE FJKM FANDROSOANA;46,53943986;-19,65601928;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120051001;Privée;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;LYCEE PRIVE LUTHERIEN ANKAZOMIRIOTRA;46,53156924;-19,66305548;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120011006;Privée;MANDOTO;MANDOTO;MANDOTO;MANDOTO;LYCEE PRIVE LUTHERIEN NILS HELLE MANDOTO;46,28610601;-19,57965552;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120051010;Privée;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA II;LYCEE PRIVE MAHATEHOTIA;46,53260916;-19,66098512;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120011007;Privée;MANDOTO;MANDOTO;MANDOTO;MANDOTO;LYCEE PRIVE SAINT PIERRE MANDOTO;46,283929;-19,57705193;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120101024;Privée;MANDOTO;FIDIRANA;FIDIRANA;MORAFENO;SEKOLY KATOLIKA SAINTE THERESE AMBATOLAHINITRAFO;46,611;-19,55168;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120111005;Privée;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;SEKOLY LOTERANA AMBARY;46,21557139;-19,59440956;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120041003;Privée;MANDOTO;BETSOHANA;BETSOHANA;MORAFENO NORD;SEKOLY LOTERANA AMBEROMANGA;46,43799611;-19,48691827;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120101012;Privée;MANDOTO;FIDIRANA;FIDIRANA;AMBOHIBOLAKELY;SEKOLY LOTERANA AMBOHIBOLAKELY;46,58420717;-19,45585868;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120101013;Privée;MANDOTO;FIDIRANA;FIDIRANA;AMBOHIMASIKELY;SEKOLY LOTERANA AMBOHIMASIKELY;46,57665038;-19,58886167;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120121002;Privée;MANDOTO;MAROMANDRAY;MAROMANDRAY;TSARAFARA;SEKOLY LOTERANA ANKELIDRANO;46,42205542;-19,59641405;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120111003;Privée;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTSAHAVORY;SEKOLY LOTERANA ANTSAHAVORY;46,23058958;-19,50855225;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120041005;Privée;MANDOTO;BETSOHANA;BETSOHANA;BETSOHANA;SEKOLY LOTERANA BETSOHANA MAHAMANINA;46,38904929;-19,46987678;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120041004;Privée;MANDOTO;BETSOHANA;BETSOHANA;MORAFENO NORD;SEKOLY LOTERANA MAHAZOARIVO;46,42491387;-19,50418396;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120011008;Privée;MANDOTO;MAROMANDRAY;MAROMANDRAY;MAROMANDRAY;SEKOLY LOTERANA MAROMANDRAY;46,40579784;-19,58617468;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110701;Privée;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;TSARAFARITRA;SEKOLY LOTERANA MPANAZAVA;46,21921042;-19,53834638;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120011011;Privée;MANDOTO;MANDOTO;MANDOTO;TSARAHAFATRA;SEKOLY LOTERANA SARODRIVOTRA;46,32921677;-19,63116302;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120021006;Privée;MANDOTO;VASIANA;VASIANA;VASIANA;SEKOLY LOTERANA VASIANA;46,23369347;-19,63525897;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120101019;Privée;MANDOTO;FIDIRANA;FIDIRANA;AMBOHIBOLAKELY;SEKOLY SAMPAN'OLIVA TSARALOVA;46,58565949;-19,45183942;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
